year,country_id,commodity_id,total_import_tonnes,total_export_tonnes,net_import_tonnes,net_export_tonnes,number_of_suppliers,largest_supplier_share,herfindahl_hirschman_index,notes
2024,ESP,bauxite_alumina,2196081.99,645369.477,1550712.513,0,37,0.944022,0.891672,HHI is calculated over direct import suppliers only
2024,EST,bauxite_alumina,63.906,123.564,0,59.658,20,0.351735,0.192958,HHI is calculated over direct import suppliers only
2024,ETH,bauxite_alumina,135.27,0.001,135.269,0,4,0.941968,0.890006,HHI is calculated over direct import suppliers only
2024,FIN,bauxite_alumina,10575.374,268.172,10307.202,0,27,0.284754,0.151758,HHI is calculated over direct import suppliers only
2024,FJI,bauxite_alumina,0.042,0,0.042,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,FRA,bauxite_alumina,1006567.035,224122.386,782444.649,0,58,0.453928,0.265700,HHI is calculated over direct import suppliers only
2024,GAB,bauxite_alumina,2.627,0,2.627,0,3,0.570994,0.440374,HHI is calculated over direct import suppliers only
2024,GBR,bauxite_alumina,134021.586,31837.121,102184.465,0,37,0.349012,0.178143,HHI is calculated over direct import suppliers only
2024,GEO,bauxite_alumina,58736.837,24.863,58711.974,0,11,0.421371,0.342848,HHI is calculated over direct import suppliers only
2024,GHA,bauxite_alumina,34029.505,1431843.714,0,1397814.209,8,0.938950,0.885258,HHI is calculated over direct import suppliers only
2024,GIN,bauxite_alumina,16.65,122547160,0,122547143.251,2,0.990991,0.982144,HHI is calculated over direct import suppliers only
2024,GRC,bauxite_alumina,1239453.591,466927.7,772525.891,0,26,0.435209,0.295360,HHI is calculated over direct import suppliers only
2024,GTM,bauxite_alumina,152.243,0.09,152.153,0,14,0.648608,0.488028,HHI is calculated over direct import suppliers only
2024,GUY,bauxite_alumina,1.746,412531.589,0,412529.843,2,0.742268,0.617388,HHI is calculated over direct import suppliers only
2024,HND,bauxite_alumina,2.116,0.013,2.103,0,10,0.590737,0.394963,HHI is calculated over direct import suppliers only
2024,HRV,bauxite_alumina,88115.739,28327.807,59787.932,0,17,0.475284,0.405932,HHI is calculated over direct import suppliers only
2024,HUN,bauxite_alumina,60809.739,65539.445,0,4729.706,26,0.549685,0.427754,HHI is calculated over direct import suppliers only
2024,IDN,bauxite_alumina,1087252.558,4223779.459,0,3136526.901,31,0.594400,0.428823,HHI is calculated over direct import suppliers only
2024,IND,bauxite_alumina,6064656.018,2204294.458,3860361.56,0,51,0.620652,0.426618,HHI is calculated over direct import suppliers only
2024,IRL,bauxite_alumina,4593439.989,1703528.382,2889911.607,0,25,0.639020,0.495471,HHI is calculated over direct import suppliers only
2024,IRN,bauxite_alumina,10265.89,48.525,10217.365,0,7,0.942032,0.888706,HHI is calculated over direct import suppliers only
2024,IRQ,bauxite_alumina,538.975,0.01,538.965,0,8,0.672154,0.485438,HHI is calculated over direct import suppliers only
2024,ISL,bauxite_alumina,1623250.715,0,1623250.715,0,16,0.408851,0.299236,HHI is calculated over direct import suppliers only
2024,ISR,bauxite_alumina,41113.932,660.021,40453.911,0,26,0.724031,0.553944,HHI is calculated over direct import suppliers only
2024,ITA,bauxite_alumina,239381.544,54892.272,184489.272,0,37,0.143804,0.079484,HHI is calculated over direct import suppliers only
2024,JAM,bauxite_alumina,6.946,2976966.115,0,2976959.169,2,0.854593,0.751472,HHI is calculated over direct import suppliers only
2024,JOR,bauxite_alumina,9972.141,0,9972.141,0,11,0.992766,0.985605,HHI is calculated over direct import suppliers only
2024,JPN,bauxite_alumina,256403.41,53897.046,202506.364,0,33,0.600966,0.388348,HHI is calculated over direct import suppliers only
2024,KAZ,bauxite_alumina,18800.945,1009645.388,0,990844.443,18,0.674120,0.506751,HHI is calculated over direct import suppliers only
2024,KEN,bauxite_alumina,5804.038,10215.859,0,4411.821,8,0.904524,0.824064,HHI is calculated over direct import suppliers only
2024,KGZ,bauxite_alumina,151.728,23,128.728,0,12,0.887773,0.794999,HHI is calculated over direct import suppliers only
2024,KHM,bauxite_alumina,244.691,0,244.691,0,4,0.999996,0.999992,HHI is calculated over direct import suppliers only
2024,KOR,bauxite_alumina,573091.778,41937.432,531154.346,0,35,0.675247,0.509668,HHI is calculated over direct import suppliers only
2024,KWT,bauxite_alumina,160451.951,22.508,160429.443,0,13,0.961864,0.926600,HHI is calculated over direct import suppliers only
2024,LAO,bauxite_alumina,51.124,1543594.1,0,1543542.976,2,0.994523,0.989106,HHI is calculated over direct import suppliers only
2024,LBN,bauxite_alumina,9.425,0,9.425,0,8,0.476286,0.299892,HHI is calculated over direct import suppliers only
2024,LBR,bauxite_alumina,0.593,0,0.593,0,4,0.544688,0.450606,HHI is calculated over direct import suppliers only
2024,LBY,bauxite_alumina,57.617,0.001,57.616,0,8,0.495687,0.421097,HHI is calculated over direct import suppliers only
2024,LKA,bauxite_alumina,770.997,0.066,770.931,0,20,0.425895,0.303251,HHI is calculated over direct import suppliers only
2024,LTU,bauxite_alumina,1616.404,106.877,1509.527,0,24,0.922950,0.853175,HHI is calculated over direct import suppliers only
2024,LUX,bauxite_alumina,4771.244,23826.32,0,19055.076,9,0.952251,0.907525,HHI is calculated over direct import suppliers only
2024,LVA,bauxite_alumina,43040.882,3457.272,39583.61,0,20,0.731876,0.570812,HHI is calculated over direct import suppliers only
2024,MAR,bauxite_alumina,17673.377,486.07,17187.307,0,23,0.748377,0.593365,HHI is calculated over direct import suppliers only
2024,MDA,bauxite_alumina,6760.256,0,6760.256,0,11,0.650863,0.484263,HHI is calculated over direct import suppliers only
2024,MDG,bauxite_alumina,3.319,0,3.319,0,8,0.480265,0.363857,HHI is calculated over direct import suppliers only
2024,MDV,bauxite_alumina,0.633,0,0.633,0,4,0.921011,0.852948,HHI is calculated over direct import suppliers only
2024,MEX,bauxite_alumina,134199.433,919.762,133279.671,0,20,0.385262,0.256780,HHI is calculated over direct import suppliers only
2024,MHL,bauxite_alumina,0.308,0,0.308,0,2,0.941558,0.889948,HHI is calculated over direct import suppliers only
2024,MKD,bauxite_alumina,1126.457,15.991,1110.466,0,17,0.473932,0.299689,HHI is calculated over direct import suppliers only
2024,MLI,bauxite_alumina,0.001,0,0.001,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,MLT,bauxite_alumina,5.927,1.052,4.875,0,8,0.478320,0.346790,HHI is calculated over direct import suppliers only
2024,MMR,bauxite_alumina,64.854,0,64.854,0,4,0.859238,0.748263,HHI is calculated over direct import suppliers only
2024,MNE,bauxite_alumina,4.648,730151.639,0,730146.991,10,0.645439,0.453693,HHI is calculated over direct import suppliers only
2024,MNG,bauxite_alumina,26.62,0,26.62,0,4,0.931518,0.870970,HHI is calculated over direct import suppliers only
2024,MOZ,bauxite_alumina,751101.739,4980.84,746120.899,0,7,0.999246,0.998492,HHI is calculated over direct import suppliers only
2024,MRT,bauxite_alumina,0.942,0,0.942,0,4,0.509554,0.387023,HHI is calculated over direct import suppliers only
2024,MUS,bauxite_alumina,12.529,56.65,0,44.121,10,0.351185,0.242077,HHI is calculated over direct import suppliers only
2024,MWI,bauxite_alumina,2.104,0,2.104,0,3,0.951521,0.907697,HHI is calculated over direct import suppliers only
2024,MYS,bauxite_alumina,1922772.447,838780.648,1083991.799,0,25,0.676805,0.516996,HHI is calculated over direct import suppliers only
2024,NCL,bauxite_alumina,6.55,0,6.55,0,3,0.766412,0.624749,HHI is calculated over direct import suppliers only
2024,NER,bauxite_alumina,0.588,0,0.588,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,NGA,bauxite_alumina,2185.077,532.011,1653.066,0,11,0.456794,0.403956,HHI is calculated over direct import suppliers only
2024,NIC,bauxite_alumina,6.171,0,6.171,0,6,0.939232,0.883229,HHI is calculated over direct import suppliers only
2024,NLD,bauxite_alumina,834935.297,369938.586,464996.711,0,54,0.388562,0.206891,HHI is calculated over direct import suppliers only
2024,NOR,bauxite_alumina,2497141.629,38158.738,2458982.891,0,27,0.790836,0.648870,HHI is calculated over direct import suppliers only
2024,NPL,bauxite_alumina,73540.622,0,73540.622,0,4,0.999997,0.999994,HHI is calculated over direct import suppliers only
2024,NZL,bauxite_alumina,562419.137,54.483,562364.654,0,17,0.998089,0.996185,HHI is calculated over direct import suppliers only
2024,OMN,bauxite_alumina,1417186.106,0,1417186.106,0,14,0.513257,0.450400,HHI is calculated over direct import suppliers only
2024,PAK,bauxite_alumina,2041.206,13220.546,0,11179.34,19,0.522041,0.323613,HHI is calculated over direct import suppliers only
2024,PAN,bauxite_alumina,8.526,0,8.526,0,7,0.378020,0.270901,HHI is calculated over direct import suppliers only
2024,PER,bauxite_alumina,1072.171,0.994,1071.177,0,19,0.468187,0.321625,HHI is calculated over direct import suppliers only
2024,PHL,bauxite_alumina,2713.027,0.293,2712.734,0,18,0.828432,0.696214,HHI is calculated over direct import suppliers only
2024,PNG,bauxite_alumina,102.551,2.01,100.541,0,3,0.990239,0.980668,HHI is calculated over direct import suppliers only
2024,POL,bauxite_alumina,178454.777,3716.604,174738.173,0,41,0.261069,0.142168,HHI is calculated over direct import suppliers only
2024,PRK,bauxite_alumina,964.99,0,964.99,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,PRT,bauxite_alumina,13693.249,367.115,13326.134,0,22,0.317452,0.190628,HHI is calculated over direct import suppliers only
2024,PRY,bauxite_alumina,12651.265,0,12651.265,0,8,0.998976,0.997953,HHI is calculated over direct import suppliers only
2024,PSE,bauxite_alumina,47.8,0,47.8,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,PYF,bauxite_alumina,0.109,0,0.109,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,QAT,bauxite_alumina,1086863.654,150,1086713.654,0,19,0.823605,0.707527,HHI is calculated over direct import suppliers only
2024,ROU,bauxite_alumina,153180.344,3027.607,150152.737,0,24,0.653961,0.456885,HHI is calculated over direct import suppliers only
2024,RUS,bauxite_alumina,4551862.893,4801.456,4547061.437,0,21,0.358546,0.240231,HHI is calculated over direct import suppliers only
2024,RWA,bauxite_alumina,0.006,0.001,0.005,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SAU,bauxite_alumina,65789.334,259906.728,0,194117.394,29,0.632238,0.423861,HHI is calculated over direct import suppliers only
2024,SDN,bauxite_alumina,307.35,0,307.35,0,2,0.980478,0.961719,HHI is calculated over direct import suppliers only
2024,SEN,bauxite_alumina,73036.557,0.211,73036.346,0,11,0.944619,0.894495,HHI is calculated over direct import suppliers only
2024,SGP,bauxite_alumina,59582.396,3735.432,55846.964,0,27,0.934323,0.874355,HHI is calculated over direct import suppliers only
2024,SLB,bauxite_alumina,0,0.081,0,0.081,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SLE,bauxite_alumina,0.106,455427.782,0,455427.676,2,0.943396,0.893200,HHI is calculated over direct import suppliers only
2024,SLV,bauxite_alumina,85.835,0.892,84.943,0,6,0.709874,0.584221,HHI is calculated over direct import suppliers only
2024,SPM,bauxite_alumina,0.022,0,0.022,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SRB,bauxite_alumina,119351.365,329.858,119021.507,0,28,0.951565,0.907231,HHI is calculated over direct import suppliers only
2024,SUR,bauxite_alumina,1.131,0,1.131,0,2,0.513705,0.500376,HHI is calculated over direct import suppliers only
2024,SVK,bauxite_alumina,28182.146,1693.128,26489.018,0,21,0.590550,0.375900,HHI is calculated over direct import suppliers only
2024,SVN,bauxite_alumina,104585.961,85369.177,19216.784,0,32,0.555907,0.337000,HHI is calculated over direct import suppliers only
2024,SWE,bauxite_alumina,209630.691,168.447,209462.244,0,31,0.869881,0.759603,HHI is calculated over direct import suppliers only
2024,SWZ,bauxite_alumina,0.086,0,0.086,0,2,0.988372,0.977015,HHI is calculated over direct import suppliers only
2024,SYC,bauxite_alumina,0.62,0,0.62,0,2,0.838710,0.729448,HHI is calculated over direct import suppliers only
2024,SYR,bauxite_alumina,102.302,0,102.302,0,3,0.538357,0.402142,HHI is calculated over direct import suppliers only
2024,TCD,bauxite_alumina,0.044,0,0.044,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,TGO,bauxite_alumina,0.388,0.111,0.277,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,THA,bauxite_alumina,118382.473,91.529,118290.944,0,28,0.467387,0.365095,HHI is calculated over direct import suppliers only
2024,TJK,bauxite_alumina,159531.025,0,159531.025,0,4,0.999943,0.999887,HHI is calculated over direct import suppliers only
2024,TKM,bauxite_alumina,42.923,0,42.923,0,8,0.566596,0.391337,HHI is calculated over direct import suppliers only
2024,TTO,bauxite_alumina,430.137,26,404.137,0,4,0.445381,0.377270,HHI is calculated over direct import suppliers only
2024,TUN,bauxite_alumina,5805.327,1.368,5803.959,0,19,0.459643,0.283828,HHI is calculated over direct import suppliers only
2024,TUR,bauxite_alumina,140878.956,4277817.484,0,4136938.528,47,0.551197,0.324301,HHI is calculated over direct import suppliers only
2024,TZA,bauxite_alumina,1746.14,5249.897,0,3503.757,8,0.981030,0.962755,HHI is calculated over direct import suppliers only
2024,UGA,bauxite_alumina,10078.749,0,10078.749,0,10,0.991194,0.982511,HHI is calculated over direct import suppliers only
2024,UKR,bauxite_alumina,39023.639,20902.555,18121.084,0,27,0.852128,0.731298,HHI is calculated over direct import suppliers only
2024,URY,bauxite_alumina,9188.763,2.951,9185.812,0,12,0.998940,0.997881,HHI is calculated over direct import suppliers only
2024,USA,bauxite_alumina,4122924.942,107312.195,4015612.747,0,45,0.515593,0.324361,HHI is calculated over direct import suppliers only
2024,UZB,bauxite_alumina,3828.622,4.009,3824.613,0,18,0.467479,0.423433,HHI is calculated over direct import suppliers only
2024,VEN,bauxite_alumina,201.645,11.78,189.865,0,6,0.757023,0.599148,HHI is calculated over direct import suppliers only
2024,VNM,bauxite_alumina,25968.653,1192395.101,0,1166426.448,24,0.654979,0.455205,HHI is calculated over direct import suppliers only
2024,YEM,bauxite_alumina,5.462,0,5.462,0,4,0.915416,0.841458,HHI is calculated over direct import suppliers only
2024,ZAF,bauxite_alumina,1462295.595,3801.134,1458494.461,0,27,0.983838,0.968076,HHI is calculated over direct import suppliers only
2024,ZMB,bauxite_alumina,419.903,32.06,387.843,0,6,0.994139,0.988336,HHI is calculated over direct import suppliers only
2024,ZWE,bauxite_alumina,5030.779,0,5030.779,0,4,0.990073,0.980343,HHI is calculated over direct import suppliers only
2024,ABW,compound_fertilizers,78.447,0,78.447,0,4,0.994302,0.988653,HHI is calculated over direct import suppliers only
2024,AFG,compound_fertilizers,112113.791,0,112113.791,0,7,0.667825,0.541809,HHI is calculated over direct import suppliers only
2024,AGO,compound_fertilizers,110239.94,947.338,109292.602,0,21,0.520443,0.407530,HHI is calculated over direct import suppliers only
2024,AIA,compound_fertilizers,344,0,344,0,2,0.671512,0.558832,HHI is calculated over direct import suppliers only
2024,ALB,compound_fertilizers,45380.642,497.409,44883.233,0,20,0.442598,0.255403,HHI is calculated over direct import suppliers only
2024,AND,compound_fertilizers,249.424,0,249.424,0,2,0.999767,0.999535,HHI is calculated over direct import suppliers only
2024,ARE,compound_fertilizers,81635.833,146513.909,0,64878.076,30,0.284100,0.204371,HHI is calculated over direct import suppliers only
2024,ARG,compound_fertilizers,1464041.277,3285.429,1460755.848,0,33,0.464274,0.272182,HHI is calculated over direct import suppliers only
2024,ARM,compound_fertilizers,6337.231,108.716,6228.515,0,23,0.682395,0.474356,HHI is calculated over direct import suppliers only
2024,ASM,compound_fertilizers,39.917,26,13.917,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,ATG,compound_fertilizers,112.765,0,112.765,0,2,0.521128,0.500893,HHI is calculated over direct import suppliers only
2024,AUS,compound_fertilizers,2254129.491,406991.321,1847138.17,0,44,0.423390,0.274976,HHI is calculated over direct import suppliers only
2024,AUT,compound_fertilizers,72532.581,282942.704,0,210410.123,36,0.348300,0.183385,HHI is calculated over direct import suppliers only
2024,AZE,compound_fertilizers,56335.357,23.8,56311.557,0,23,0.902322,0.816408,HHI is calculated over direct import suppliers only
2024,BDI,compound_fertilizers,355.634,0,355.634,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BEL,compound_fertilizers,346052.883,1762291.288,0,1416238.405,42,0.428481,0.257478,HHI is calculated over direct import suppliers only
2024,BEN,compound_fertilizers,374578.491,149.006,374429.485,0,9,0.646060,0.533117,HHI is calculated over direct import suppliers only
2024,BES,compound_fertilizers,0.2,0,0.2,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BFA,compound_fertilizers,178738.856,747.071,177991.785,0,13,0.568025,0.404818,HHI is calculated over direct import suppliers only
2024,BGD,compound_fertilizers,2225234.376,0.761,2225233.615,0,16,0.493731,0.388550,HHI is calculated over direct import suppliers only
2024,BGR,compound_fertilizers,414404.235,317041.68,97362.555,0,35,0.261292,0.166674,HHI is calculated over direct import suppliers only
2024,BHR,compound_fertilizers,763.143,2,761.143,0,12,0.549579,0.339957,HHI is calculated over direct import suppliers only
